ID,d,t_min,t_max,dlen,day,station,category,name,state
49,67,2.4000000000000004,1.3362500000000002,4.089797874633091,1.0,26063,5830,Fiskeby 1040-4-2,0.9
50,0,0.016250000000000007,0.0,0.06127274886500143,0.0,26063,5830,Fiskeby 1040-4-2,0.1
50,1,0.020000000000000018,0.0,0.12314293989116303,0.014925373134328358,26063,5830,Fiskeby 1040-4-2,0.1
50,2,0.020000000000000018,0.0,0.1855841866207379,0.029850746268656716,26063,5830,Fiskeby 1040-4-2,0.1
50,3,0.020000000000000018,0.0,0.2485693218763155,0.04477611940298507,26063,5830,Fiskeby 1040-4-2,0.1
50,4,0.036250000000000025,0.0,0.3120704120118668,0.05970149253731343,26063,5830,Fiskeby 1040-4-2,0.1
50,5,0.050000000000000024,0.0,0.37605877489582096,0.07462686567164178,26063,5830,Fiskeby 1040-4-2,0.1
50,6,0.053750000000000034,0.0,0.44050500175006,0.08955223880597014,26063,5830,Fiskeby 1040-4-2,0.1
50,7,0.053750000000000034,0.025,0.5053789829350687,0.1044776119402985,26063,5830,Fiskeby 1040-4-2,0.1
50,8,0.05625000000000002,0.075,0.5706499377330045,0.11940298507462686,26063,5830,Fiskeby 1040-4-2,0.1
50,9,0.09875000000000003,0.1275,0.6362864481375455,0.13432835820895522,26063,5830,Fiskeby 1040-4-2,0.1
50,10,0.13875,0.1275,0.7022564966125732,0.14925373134328357,26063,5830,Fiskeby 1040-4-2,0.1
50,11,0.15000000000000002,0.1275,0.7685275077318302,0.16417910447761194,26063,5830,Fiskeby 1040-4-2,0.1
50,12,0.15000000000000002,0.1275,0.8350663935595704,0.1791044776119403,26063,5830,Fiskeby 1040-4-2,0.1
50,13,0.17125,0.1275,0.9018396025789966,0.19402985074626866,26063,5830,Fiskeby 1040-4-2,0.1
50,14,0.18875000000000003,0.1275,0.9688131719221971,0.208955223880597,26063,5830,Fiskeby 1040-4-2,0.1
50,15,0.225,0.1275,1.0359527826036605,0.22388059701492538,26063,5830,Fiskeby 1040-4-2,0.1
50,16,0.27999999999999997,0.19499999999999998,1.1032238174106725,0.23880597014925373,26063,5830,Fiskeby 1040-4-2,0.1
50,17,0.33249999999999996,0.19499999999999998,1.1705914210593267,0.2537313432835821,26063,5830,Fiskeby 1040-4-2,0.1
50,18,0.37749999999999995,0.21125,1.2380205621858642,0.26865671641791045,26063,5830,Fiskeby 1040-4-2,0.1
50,19,0.39374999999999993,0.21125,1.3054760967107513,0.2835820895522388,26063,5830,Fiskeby 1040-4-2,0.1
50,20,0.4074999999999999,0.21125,1.3729228320883535,0.29850746268656714,26063,5830,Fiskeby 1040-4-2,0.1
50,21,0.41999999999999993,0.21125,1.440325591939056,0.31343283582089554,26063,5830,Fiskeby 1040-4-2,0.1
50,22,0.41999999999999993,0.21125,1.5076492805537043,0.3283582089552239,26063,5830,Fiskeby 1040-4-2,0.1
50,23,0.41999999999999993,0.21125,1.5748589467625829,0.34328358208955223,26063,5830,Fiskeby 1040-4-2,0.1
50,24,0.42749999999999994,0.21125,1.6419198466726725,0.3582089552238806,26063,5830,Fiskeby 1040-4-2,0.1
50,25,0.44749999999999995,0.21125,1.7087975047973027,0.373134328358209,26063,5830,Fiskeby 1040-4-2,0.1
50,26,0.45499999999999996,0.21125,1.7754577731308452,0.3880597014925373,26063,5830,Fiskeby 1040-4-2,0.1
50,27,0.46374999999999994,0.21125,1.8418668877569082,0.40298507462686567,26063,5830,Fiskeby 1040-4-2,0.1
50,28,0.47999999999999987,0.21125,1.9079915226204343,0.417910447761194,26063,5830,Fiskeby 1040-4-2,0.1
50,29,0.48374999999999985,0.21125,1.9737988401409492,0.43283582089552236,26063,5830,Fiskeby 1040-4-2,0.1
